new_id,prob
25980,0.80902
25982,0.37165
25984,0.01888
25985,0.00031
25987,0.00108
25988,0.96424
25993,0.93777
25995,0.03187
26000,0.72658
26002,0.98708
26003,0.76658
26005,0.72579
26007,0.8214
26009,0.98204
26014,0.85005
26020,0.99977
26021,0.85169
26024,0.34707
26027,0.92713
26029,0.28446
26030,0.0324
26033,0.01383
26035,0.04542
26038,0.95046
26041,0.36092
26043,0.9341
26045,0.00858
26048,0.32322
26050,0.03151
26052,0.98394
26053,0.0
26054,0.92281
26056,0.82396
26057,0.114
26059,0.99714
26061,0.00816
26067,0.02723
26068,0.00965
26070,0.20428
26071,0.99974
26072,0.83981
26073,0.98662
26076,0.01894
26077,0.00024
26078,0.97834
26079,0.39544
26081,0.81277
26082,0.00234
26083,0.92676
26084,0.89545
26086,0.04374
26087,0.07983
26092,0.96844
26094,0.9965
26095,0.99529
26096,0.01166
26099,0.1071
26100,0.92608
26101,0.94342
26103,0.74174
26105,0.76354
26106,0.02056
26109,0.99473
26113,0.94705
26114,0.22097
26117,0.91933
26121,0.01106
26122,0.00192
26123,0.06856
26124,0.99969
26125,0.90593
26126,0.98474
26127,0.26164
26128,0.9898
26129,0.01926
26130,0.26278
26131,0.02395
26132,0.94324
26133,0.91981
26134,0.98121
26135,0.10443
26136,0.97045
26137,0.94805
26138,0.20436
26139,0.88862
26146,0.97099
26150,0.04745
26153,0.46311
26154,7e-05
26156,0.93522
26157,0.83479
26160,0.00305
26161,0.23433
26162,0.83335
26164,0.09631
26167,0.86034
26168,0.08227
26169,0.99851
26170,3e-05
26171,0.91754
26172,0.86274
26175,0.08827
26182,0.06565
26184,0.94759
26187,0.00793
26189,0.31973
26190,0.34702
26191,0.02048
26192,0.01959
26194,0.151
26196,0.02301
26197,0.15277
26198,0.82138
26199,0.83689
26201,0.99886
26204,0.51374
26207,0.00282
26211,0.00374
26212,0.17439
26213,0.13443
26215,0.99595
26219,0.94312
26221,0.01869
26222,0.28715
26223,0.44523
26226,0.14825
26229,0.00423
26233,0.0262
26235,0.98189
26237,0.95252
26239,0.74079
26242,0.13716
26244,0.15149
26246,0.77177
26247,0.01171
26250,0.92453
26251,0.92049
26253,0.69419
26259,0.99202
26260,0.41212
26261,0.85142
26262,0.00382
26267,0.99684
26269,0.01992
26271,0.02246
26274,0.03985
26277,0.99524
26280,0.58918
26281,0.00126
26283,0.04456
26285,0.76771
26286,0.83711
26287,0.72354
26288,0.17593
26289,0.83721
26291,0.57896
26294,0.01031
26296,0.95989
26297,0.71944
26302,0.29051
26303,0.20319
26306,0.41328
26308,0.00357
26309,7e-05
26310,0.99495
26311,0.97821
26312,0.75684
26313,0.96145
26315,0.03026
26316,0.39224
26318,1e-05
26321,0.76177
26323,0.94697
26324,9e-05
26326,0.00418
26331,0.0006
26334,0.87897
26338,0.00414
26339,0.02709
26347,0.82426
26348,0.99401
26349,0.68868
26350,0.81445
26351,0.59464
26356,0.09932
26360,0.86631
26361,0.00406
26366,0.71749
26368,0.0775
26371,0.16096
26372,0.99864
26373,0.86085
26374,0.13207
26378,0.72049
26381,0.99595
26382,0.00623
26386,0.0273
26388,0.84496
26390,0.6972
26393,0.00532
26396,0.00281
26398,0.02896
26402,0.00908
26403,0.96493
26404,0.0682
26406,0.60569
26408,0.52207
26411,0.22221
26412,0.51547
26413,0.221
26414,0.71643
26415,0.99884
26418,0.42972
26419,0.85207
26420,0.39597
26422,0.97562
26424,0.94667
26427,0.00132
26429,0.9776
26430,0.79942
26431,0.01885
26432,0.27558
26434,0.93511
26436,0.99601
26437,0.06614
26438,0.99791
26439,0.01057
26442,0.38436
26443,0.9859
26444,0.00032
26445,0.81499
26447,0.95359
26448,0.0024
26449,0.79414
26451,0.00829
26452,0.39485
26455,0.13428
26457,0.69542
26458,0.88925
26460,0.92547
26461,0.96311
26464,0.23864
26467,0.00067
26468,0.98589
26470,0.66412
26471,0.00987
26472,0.99655
26473,0.92322
26474,0.00156
26478,0.98165
26479,0.95138
26481,0.6853
26482,0.94108
26483,4e-05
26485,0.85767
26490,0.57657
26493,0.00058
26494,0.05406
26497,0.99064
26499,0.91929
26501,0.0067
26502,0.03603
26503,0.00063
26504,0.45897
26506,0.01611
26507,0.01464
26510,0.0057
26511,0.07845
26512,0.01173
26513,0.03607
26514,0.99871
26515,0.18892
26516,0.97748
26517,0.05751
26519,0.00356
26520,0.98596
26521,0.02511
26522,0.60799
26524,0.99249
26525,0.06551
26526,0.04422
26527,0.73693
26528,0.99997
26530,0.00555
26531,0.0013
26533,0.85002
26535,0.00142
26537,0.86129
26539,0.98982
26541,0.80451
26543,0.98878
26544,0.95971
26546,0.99684
26549,0.00539
26552,0.53808
26556,0.2231
26559,0.97687
26560,0.00284
26563,0.83597
26566,0.98693
26567,0.13607
26569,0.98141
26574,0.86633
26575,0.8431
26579,0.03332
26582,0.99355
26583,0.98816
26585,0.04153
26587,0.33111
26588,0.06412
26589,0.90464
26592,0.25157
26594,0.1036
26596,0.44092
26601,0.00027
26603,0.72206
26609,0.22285
26613,0.93069
26614,0.02847
26615,0.75737
26618,0.98535
26621,0.90144
26622,0.93402
26625,0.8866
26630,0.92501
26634,0.39489
26637,0.24743
26641,0.09394
26642,0.5216
26644,0.17257
26645,0.00115
26647,0.18147
26648,0.93569
26649,0.99868
26650,0.99473
26653,0.55337
26654,0.98232
26656,0.96791
26657,0.00275
26658,0.07323
26660,0.83278
26662,0.00127
26663,0.98068
26664,0.61148
26667,0.9164
26668,0.00659
26669,0.14872
26670,0.99491
26671,0.95301
26672,0.26038
26674,0.84387
26677,0.00474
26681,0.47299
26682,0.25107
26683,0.46569
26684,0.86294
26687,0.244
26689,0.0914
26690,0.47947
26691,0.96395
26692,0.54784
26693,0.00574
26694,0.9568
26695,0.03632
26696,0.03141
26697,0.00751
26699,0.97485
26701,0.78009
26702,0.24975
26704,0.93206
26705,0.99477
26706,0.00102
26707,0.97559
26708,0.11433
26711,0.36699
26714,0.0917
26717,0.05284
26718,0.0
26719,0.00079
26720,0.778
26721,0.99634
26724,0.5884
26727,0.23878
26734,0.9887
26735,0.99541
26736,0.00287
26739,0.98706
26740,0.94728
26741,0.9935
26742,0.00265
26743,0.0048
26745,0.00974
26746,0.97508
26748,0.67274
26751,0.92048
26752,0.54617
26753,0.99788
26754,0.44325
26755,0.00015
26756,0.29359
26759,0.0285
26761,0.95495
26762,0.01817
26763,0.972
26766,0.82412
26767,0.96492
26769,0.97464
26773,0.7792
26775,0.8271
26776,0.9075
26781,0.54317
26782,0.03236
26783,0.95252
26784,0.9931
26790,0.98241
26791,0.99236
26793,0.01641
26795,0.03332
26797,0.13281
26798,0.98062
26800,0.70701
26803,0.85487
26804,0.00087
26805,0.62519
26807,0.92948
26808,0.00236
26810,0.45156
26813,0.9993
26817,0.00252
26818,0.12767
26820,0.09083
26825,0.85154
26830,0.94839
26836,0.96491
26838,0.96662
26841,0.02414
26844,0.12507
26846,0.61412
26847,0.01491
26851,0.99876
26853,0.9901
26854,0.93615
26855,0.99934
26858,0.56186
26861,0.98579
26863,0.00244
26867,0.81836
26869,0.006
26871,0.0017
26873,0.61716
26874,0.11416
26875,0.99663
26877,0.728
26878,0.99651
26883,0.14771
26885,0.36834
26887,0.00925
26890,0.43646
26892,0.78027
26893,1e-05
26894,0.02848
26895,0.07438
26899,0.99005
26900,0.02152
26904,0.8488
26905,0.93322
26906,0.94732
26911,0.93752
26913,0.99196
26915,0.98237
26916,0.00091
26917,0.00054
26919,0.94574
26921,0.0323
26924,0.94394
26925,0.63712
26929,0.00122
26930,0.00031
26932,0.00402
26933,0.88008
26935,0.00491
26936,0.4071
26938,0.0021
26939,0.06198
26940,0.1074
26942,0.33798
26943,0.05416
26945,0.98772
26946,0.88041
26948,0.18312
26949,0.11451
26953,0.06221
26955,0.78099
26956,0.51674
26962,0.00023
26963,0.13412
26966,0.756
26968,0.73704
26969,0.02557
26973,0.96484
26975,0.00315
26976,0.08136
26977,0.14139
26978,0.0142
26979,0.72543
26980,0.89732
26981,0.0375
26982,0.87079
26983,0.02374
26985,0.25595
26986,0.00767
26987,0.96859
26991,0.01166
26993,0.44127
27000,0.80396
27001,0.00071
27003,0.64331
27004,0.20967
27005,0.00889
27006,0.01481
27009,0.99938
27013,0.86216
27014,0.90137
27015,0.90464
27019,0.02008
27028,0.00454
27029,0.99287
27030,0.995
27031,0.81617
27033,0.48935
27034,0.97744
27036,0.01177
27037,0.73336
27039,0.03713
27042,0.99893
27043,0.11004
27044,0.00066
27045,0.99132
27047,0.94482
27049,0.11978
27051,0.92195
27053,0.33461
27054,0.94272
27055,0.00729
27056,0.98995
27057,0.98659
27060,0.86229
27065,0.00639
27068,0.53069
27072,0.00684
27074,0.01438
27080,0.00057
27081,0.05118
27083,0.96815
27085,0.01816
27086,0.40511
27088,0.32307
27091,0.02372
27093,0.00155
27095,0.33627
27096,0.76976
27097,0.10833
27102,0.03622
27103,0.15387
27105,0.57573
27111,0.54778
27112,0.98079
27114,0.99046
27117,0.19263
27118,0.99226
27119,0.13994
27120,0.04094
27122,0.16382
27124,0.2432
27125,0.97083
27128,0.00318
27129,0.8546
27130,0.95343
27135,0.28174
27136,0.14866
27138,0.89432
27140,0.00014
27141,0.89366
27142,0.86615
27144,0.90952
27145,0.25592
27146,0.99686
27147,0.99509
27152,0.23045
27154,0.7936
27155,0.99913
27156,0.98931
27157,0.97402
27158,0.66127
27159,0.99812
27160,0.00563
27162,0.60829
27167,0.23742
27168,0.81106
27169,0.99726
27173,0.98975
27176,0.93196
27182,0.97053
27183,0.66932
27186,0.17048
27187,0.99967
27188,0.95516
27189,0.00569
27190,0.9856
27191,0.79959
27192,0.14645
27193,0.06349
27194,0.00092
27196,0.31682
27197,0.99029
27199,0.00587
27204,0.03098
27207,0.25452
27210,0.00878
27211,0.85885
27212,0.84713
27213,0.98369
27214,0.00085
27215,0.03099
27217,0.99457
27218,0.00655
27219,0.00321
27220,0.92434
27223,0.23416
27224,0.93933
27227,0.47232
27230,0.99423
27232,0.10848
27233,0.97533
27234,0.96513
27236,0.99616
27237,0.00241
27240,0.95021
27242,0.82116
27243,0.93372
27248,0.90471
27249,0.27625
27250,0.78127
27251,0.31389
27253,0.98585
27254,0.64011
27255,0.00739
27256,0.91058
27257,0.95214
27261,0.39479
27262,0.89977
27264,0.65679
27265,0.00039
27267,0.95239
27269,0.01825
27275,0.82225
27280,0.01436
27282,0.99941
27287,0.23637
27288,0.21183
27289,0.99869
27290,0.82931
27295,0.91882
27296,0.83574
27297,0.93252
27300,0.06574
27301,0.99993
27302,0.27878
27306,0.99944
27308,0.00489
27311,0.99493
27312,0.84097
27314,0.61463
27315,0.00655
27316,0.13538
27319,0.71897
27323,0.00168
27324,0.99945
27325,0.91805
27326,0.96817
27334,0.85307
27341,0.00046
27343,0.73163
27344,0.95349
27347,0.05176
27349,0.21539
27350,0.90221
27351,3e-05
27352,0.9998
27353,0.0616
27355,0.58375
27360,0.01067
27362,0.9992
27363,0.87099
27364,0.51387
27365,0.02697
27367,0.00228
27369,0.98758
27370,0.13424
27371,0.63921
27374,0.05341
27375,0.46792
27378,0.00637
27379,0.98441
27380,0.98759
27382,0.97654
27383,0.00416
27384,0.71486
27385,0.98833
27386,0.22661
27387,5e-05
27388,0.06958
27389,0.74207
27390,0.95031
27391,0.33881
27392,0.38509
27394,0.07665
27395,0.9704
27398,0.00751
27400,0.98647
27403,0.73391
27404,0.62426
27405,0.75039
27409,0.73272
27410,0.41337
27411,0.51039
27412,0.8848
27416,0.46649
27421,0.81664
27422,0.81667
27423,0.92909
27427,0.92318
27429,0.93827
27430,0.63218
27431,0.00245
27433,0.94171
27434,0.42466
27435,0.18538
27437,0.01144
27438,0.09351
27439,0.00017
27440,0.72053
27441,0.96869
27445,0.02883
27449,0.99937
27450,6e-05
27452,0.87274
27453,0.96569
27457,0.99938
27459,0.90399
27460,0.95968
27461,0.99772
27462,0.06313
27466,0.00031
27468,0.76739
27470,0.03513
27471,0.94329
27472,0.24229
27475,0.00321
27476,0.00093
27477,0.65655
27478,0.62185
27479,0.98595
27481,0.56046
27482,0.58383
27483,0.47017
27486,0.97109
27494,0.38426
27495,0.09899
27496,0.67545
27498,0.00017
27500,0.98768
27501,0.04299
27502,0.83411
27507,0.25797
27508,0.52444
27512,0.2681
27513,0.99976
27515,0.98019
27516,0.00401
27517,0.95986
27519,0.41664
27522,0.02645
27523,0.9698
27524,0.15189
27526,0.70407
27527,0.03669
27528,0.92269
27530,0.05576
27531,0.08407
27532,0.98992
27535,0.92075
27536,0.0083
27537,0.26148
27539,0.95973
27540,0.08634
27541,0.74932
27542,0.98573
27544,0.00334
27546,0.8739
27547,0.99804
27548,0.4583
27549,0.00114
27553,0.13085
27555,0.02005
27557,0.7169
27558,0.98776
27559,0.00029
27560,0.90273
27565,0.55955
27566,0.9123
27569,0.91149
27572,0.97983
27573,0.9306
27578,0.01792
27583,0.00049
27584,0.88489
27589,0.99519
27590,0.97951
27591,0.35459
27593,0.93733
27594,0.06323
27599,0.9665
27601,0.97244
27604,0.22809
27606,0.95689
27607,0.98837
27610,0.762
27613,0.0072
27615,0.9942
27618,0.58383
27620,0.00024
27621,0.0294
27622,0.81089
27623,0.05335
27631,0.55666
27632,0.00981
27633,0.0004
27634,0.96159
27637,0.45189
27638,0.93332
27640,0.98848
27641,0.70502
27642,0.18274
27645,0.58624
27652,0.15474
27653,0.16574
27654,0.86507
27656,0.08976
27659,0.03347
27661,0.07943
27666,0.01992
27667,0.9771
27668,0.1611
27670,0.02473
27673,0.77044
27677,0.01537
27678,0.16228
27679,0.96234
27680,0.00134
27681,0.00227
27684,0.98968
27688,0.00837
27690,0.42458
27693,0.15189
27694,0.00898
27695,0.28985
27697,0.61411
27700,0.97206
27701,0.9231
27702,0.89251
27703,0.85907
27704,0.10967
27706,0.99508
27707,0.93272
27710,0.91921
27711,0.32404
27712,0.07861
27714,0.36994
27715,0.97809
27716,0.69607
27718,0.98928
27720,0.05299
27722,0.18822
27724,0.98968
27725,0.97038
27726,0.03203
27727,0.0096
27728,0.09967
27731,0.17048
27733,0.95317
27734,0.9814
27735,0.00232
27738,0.84771
27739,0.98636
27742,0.0383
27744,0.57395
27745,0.97704
27746,0.00199
27748,0.98589
27749,0.95982
27751,0.84828
27752,0.99399
27755,0.02465
27756,0.02278
27759,0.00129
27761,0.54216
27762,0.18471
27763,0.99094
27765,0.93574
27767,0.40025
27768,0.06693
27770,0.02125
27771,0.89819
27773,0.00083
27776,0.98932
27777,0.11681
27780,0.06054
27784,0.991
27786,0.13286
27788,0.9864
27789,0.54194
27790,0.7869
27793,0.03954
27794,0.96657
27798,0.53793
27800,0.80488
27802,0.06562
27803,0.99352
27804,0.02488
27805,0.89688
27806,0.87709
27807,0.00626
27809,0.01897
27810,0.7895
27812,0.01125
27815,0.96414
27819,0.07025
27820,0.70375
27821,0.05188
27822,0.32934
27824,0.16356
27827,0.09728
27829,0.00688
27833,0.18711
27835,0.33543
27837,0.97956
27839,0.00404
27840,0.83262
27841,0.00013
27842,0.62324
27843,0.03055
27846,0.10446
27848,0.01569
27850,0.92946
27851,0.1681
27859,0.01063
27861,0.00508
27862,0.9021
27863,0.91871
27864,0.01022
27865,0.97956
27866,0.30255
27868,0.89741
27869,0.00437
27870,0.93111
27873,0.86503
27875,0.46614
27876,0.95428
27877,0.03694
27878,0.00164
27882,0.01063
27883,0.33183
27885,0.8466
27888,0.09323
27890,0.32407
27891,0.01348
27892,0.99664
27903,0.44072
27904,0.99997
27906,0.14838
27907,0.01312
27908,9e-05
27910,0.89157
27911,0.93373
27912,0.90648
27914,0.957
27915,0.02192
27916,0.40085
27918,0.93927
27921,0.91334
27925,0.16992
27926,0.38256
27927,0.77846
27928,0.43778
27930,0.00212
27934,0.12229
27936,0.05749
27937,0.93474
27938,0.99867
27939,0.92501
27940,0.00047
27941,0.6407
27942,0.01131
27943,0.9465
27944,0.0013
27945,0.00086
27946,0.02506
27947,0.95011
27948,0.05886
27949,0.93207
27951,0.00026
27952,0.69578
27953,0.69595
27955,0.31992
27956,0.15305
27957,0.00814
27960,0.01176
27962,0.99989
27963,0.03874
27967,0.98486
27968,0.98028
27974,0.99108
27976,0.81728
27980,0.048
27982,0.98573
27984,0.90575
27985,0.95765
27986,0.95856
27990,0.01532
27992,0.99987
27997,0.98196
28001,0.00219
28005,0.95517
28006,0.02651
28009,0.25387
28011,0.07762
28015,0.04261
28016,0.78678
28017,0.00063
28019,0.05197
28020,0.15702
28021,0.99783
28023,0.97419
28025,0.36645
28026,0.98427
28027,0.97257
28029,0.8486
28033,0.9101
28034,0.99541
28037,0.95977
28038,0.94288
28039,0.82681
28040,0.01711
28042,0.00014
28043,0.09333
28045,0.00024
28046,0.98495
28049,0.00192
28050,0.99733
28053,0.31135
28058,0.00127
28059,0.98269
28061,0.10584
28064,0.00712
28065,0.06809
28066,0.96061
28067,0.99144
28072,0.0067
28073,0.04141
28074,0.32739
28076,0.33993
28078,0.64992
28079,0.95269
28083,0.86425
28086,0.95049
28087,0.13128
28089,0.99814
28092,0.00138
28093,0.09219
28094,0.91517
28096,0.06505
28099,0.00217
28101,0.90956
28102,0.18829
28103,0.98733
28104,0.37955
28105,0.23457
28106,0.02387
28107,0.00333
28108,0.98883
28109,0.5578
28110,0.89611
28114,0.26367
28117,0.24019
28118,0.19253
28123,0.99851
28124,0.24021
28125,0.00072
28127,0.96443
28128,0.97268
28129,0.99011
28131,0.02729
28133,0.80816
28134,0.00607
28135,0.00906
28137,0.38591
28138,0.08864
28139,0.00175
28142,0.00347
28146,0.00814
28149,0.00397
28153,0.43034
28154,0.14423
28156,0.99794
28158,0.00367
28159,0.00272
28160,0.07708
28162,0.99962
28165,0.24976
28166,0.45374
28167,0.02477
28168,0.79257
28172,0.97621
28173,0.05867
28174,0.01049
28175,0.03699
28178,0.02564
28179,0.00312
28180,0.90998
28182,0.4067
28193,0.00172
28195,0.01891
28196,0.05234
28197,0.4565
28199,0.60302
28200,0.88553
28202,0.20058
28203,0.00094
28206,0.92708
28207,0.05978
28209,0.68943
28210,0.44339
28211,0.94199
28213,0.97424
28215,0.00683
28216,0.16563
28217,0.94588
28218,0.95769
28219,0.02345
28221,0.12066
28223,0.97732
28224,0.00023
28230,0.01421
28231,0.02943
28233,0.74565
28235,0.53542
28236,0.99393
28240,0.99998
28243,0.82143
28247,0.97218
28248,0.97601
28249,0.99829
28250,0.02604
28251,0.78853
28254,0.79767
28255,0.73588
28256,0.99537
28257,0.01963
28262,0.28836
28263,0.29182
28264,0.49849
28266,0.12924
28267,0.99992
28268,0.95391
28269,0.97286
28271,0.76574
28272,0.72702
28273,0.00142
28274,0.02312
28276,0.1266
28280,0.95192
28282,0.50866
28283,0.70946
28284,0.99062
28286,0.98839
28289,0.00146
28292,0.70956
28297,0.00014
28299,0.17473
28300,0.98446
28305,0.97508
28307,0.98519
28310,0.04342
28312,0.00941
28313,0.93757
28314,0.99796
28316,0.56768
28317,0.00055
28319,0.00167
28320,0.00031
28322,0.96916
28323,0.96948
28324,0.98288
28326,0.08332
28327,0.98704
28329,0.97982
28330,0.57857
28331,0.17288
28332,0.93856
28334,0.15206
28336,0.58563
28337,0.96555
28338,0.17679
28343,0.00449
28344,0.66899
28346,0.05849
28349,0.96742
28350,0.99949
28352,1e-05
28366,0.75247
28367,0.44305
28370,0.84707
28373,0.04713
28374,0.75187
28376,0.37015
28378,0.92767
28379,0.02861
28380,0.98324
28381,0.71436
28383,0.68831
28384,0.12223
28386,0.10254
28389,0.71347
28390,0.94363
28391,0.01257
28393,0.89844
28394,0.00014
28396,0.01799
28398,0.08487
28400,0.6104
28401,0.81861
28403,0.01045
28404,0.00335
28405,0.10977
28409,0.23408
28412,0.10001
28414,0.25172
28418,0.94097
28421,0.0032
28425,0.97874
28427,0.52071
28428,0.94803
28432,0.97483
28433,0.89357
28434,0.91781
28435,0.93626
28436,0.00082
28437,0.95226
28439,0.03059
28440,0.52482
28441,0.1452
28445,0.11509
28447,0.44576
28451,0.95398
28452,0.09054
28453,0.99455
28454,0.00464
28455,0.00582
28456,0.81065
28457,0.81956
28462,0.28186
28463,0.9859
28464,0.54023
28465,0.83444
28466,0.89555
28467,0.99472
28468,0.89386
28470,0.00478
28471,0.01853
28473,0.99292
28474,0.97102
28475,0.40794
28476,0.89695
28478,0.83727
28480,0.99326
28482,0.87446
28487,0.07365
28488,0.02094
28490,0.00308
28491,0.26004
28492,0.34116
28493,0.44617
28497,0.90542
28498,0.91889
28499,0.99681
28500,0.90489
28501,0.00017
28503,0.99488
28505,0.92623
28507,0.15365
28508,0.92408
28509,0.03327
28513,0.30815
28515,0.23472
28517,0.47575
28518,0.01431
28524,0.96089
28525,0.05125
28527,0.01118
28529,0.97341
28531,0.94171
28535,0.18041
28536,0.22478
28541,0.00704
28542,0.00541
28543,0.47025
28546,0.90283
28547,0.7553
28549,0.20733
28550,0.97729
28551,0.70386
28552,0.67971
28555,0.06996
28558,0.97452
28559,0.75938
28561,0.00054
28562,0.32231
28563,0.86764
28564,0.74701
28565,0.02331
28567,0.76979
28569,0.01056
28570,0.48569
28571,0.83977
28573,0.44547
28574,0.00903
28575,0.99728
28580,0.01758
28581,0.97966
28585,0.95875
28586,0.75339
28587,0.94499
28591,0.00658
28592,0.24288
28593,0.338
28594,0.05008
28595,0.92288
28596,0.35454
28599,0.01485
28600,0.76841
28601,0.99239
28602,0.00222
28603,0.48442
28604,0.61053
28605,0.02692
28608,0.00211
28609,0.99558
28610,0.85132
28611,0.91135
28612,0.03521
28616,0.99981
28617,0.81282
28619,0.88278
28622,0.71499
28624,0.17155
28625,0.98893
28629,0.99898
28630,0.96741
28631,0.95223
28632,0.83069
28636,0.51979
28637,0.00393
28640,0.54591
28641,0.83837
28646,0.00299
28647,0.99288
28649,0.00771
28650,0.06673
28651,0.90209
28654,0.97032
28655,0.86386
28656,0.01127
28659,0.18899
28661,0.96018
28663,0.00947
28666,0.00304
28670,0.2336
28675,0.16394
28677,0.01642
28683,0.0166
28685,0.45315
28686,0.00298
28691,0.9973
28695,0.98622
28697,0.95541
28698,0.57048
28699,0.00257
28704,0.00083
28707,0.00106
28709,0.29465
28711,0.90873
28712,0.11353
28719,0.44996
28723,0.0257
28725,0.6714
28726,0.05794
28727,0.99543
28730,0.799
28735,0.05843
28736,0.99738
28737,0.00512
28739,0.00759
28740,0.43086
28743,0.9655
28745,0.59733
28746,0.99676
28747,0.34384
28753,0.0278
28755,0.95645
28757,0.0
28758,0.61308
28759,0.99481
28761,0.99611
28762,0.9413
28769,0.02721
28771,0.99172
28773,0.65945
28774,0.97988
28775,0.00619
28776,0.11695
28777,0.93705
28782,0.93459
28787,0.43003
28788,0.37065
28791,0.97912
28798,0.00294
28799,0.30711
28800,0.99913
28806,0.99948
28807,0.63425
28808,0.73486
28809,0.28523
28810,0.73983
28812,0.99137
28813,0.99041
28814,0.04303
28815,0.36145
28816,0.86725
28818,0.99994
28820,0.75717
28821,0.77665
28822,0.72088
28824,0.99622
28826,0.76875
28827,0.99704
28830,0.69701
28831,0.8673
28833,0.98498
28835,0.98008
28837,0.90703
28839,0.17842
28840,0.03289
28841,0.97387
28843,0.99918
28844,0.47189
28845,0.04273
28846,0.49254
28848,0.69064
28849,0.99578
28851,0.98548
28853,0.38704
28854,0.00642
28855,0.59744
28857,0.98487
28859,0.42859
28862,0.846
28865,0.03801
28866,0.91963
28867,0.08513
28869,0.80204
28870,0.0384
28872,0.00312
28874,0.54154
28875,0.25924
28876,0.72
28878,0.02798
28881,0.99229
28882,0.9968
28883,0.77734
28885,0.36855
28889,0.93158
28890,0.67034
28891,0.14938
28892,0.00633
28896,0.15239
28900,0.39369
28905,0.16176
28907,0.79293
28910,0.98062
28912,0.99248
28913,0.57388
28916,0.02836
28917,0.08372
28919,0.15068
28922,0.41283
28923,0.07448
28925,0.13841
28926,0.00607
28933,0.97083
28935,0.00872
28938,0.07337
28942,0.98981
28945,0.94973
28948,0.08852
28949,0.08508
28950,0.96114
28951,0.06682
28956,0.988
28957,0.77672
28959,0.03416
28960,0.99725
28966,0.34743
28967,0.23935
28970,0.98458
28972,0.04125
28973,0.0599
28974,0.98195
28975,0.04257
28978,0.36095
28980,0.96306
28982,0.99784
28983,0.58794
28984,0.85506
28985,0.98373
28986,0.06469
28988,0.83058
28992,0.94929
28993,0.62434
28995,0.53253
28996,0.22855
28997,0.23831
28998,0.9997
29001,0.00529
29003,0.26824
29005,0.00048
29007,0.83954
29008,0.00029
29014,0.04965
29015,0.96774
29018,0.31439
29020,0.92019
29027,0.92347
29029,0.99935
29030,0.81059
29034,0.98098
29035,0.30326
29038,0.04823
29039,0.95552
29040,0.99945
29042,0.92071
29046,0.0409
29056,0.24714
29058,0.9725
29059,0.99344
29060,0.94593
29062,0.14811
29063,0.0143
29064,0.0197
29065,0.94611
29068,0.0288
29071,0.67854
29072,0.43223
29073,0.0129
29074,0.01238
29075,0.98808
29082,0.11467
29086,0.9313
29087,0.82065
29089,0.70712
29090,0.97672
29091,0.0018
29094,0.99792
29095,0.84127
29097,0.00408
29101,0.10011
29102,0.11361
29104,0.00514
29107,0.47571
29110,0.1017
29111,0.4441
29114,0.95731
29117,0.88749
29118,0.99596
29119,0.99871
29120,0.99501
29122,0.94569
29123,0.04352
29128,0.79751
29129,0.99783
29132,0.99916
29134,0.02625
29135,0.17477
29138,0.4101
29141,0.00137
29147,0.64772
29149,0.99816
29150,0.93842
29151,0.01152
29154,0.00106
29155,0.35325
29157,0.43264
29159,0.90766
29160,0.99547
29161,0.96043
29162,0.86831
29163,0.00061
29164,0.22927
29165,0.13538
29166,0.99309
29167,0.45687
29172,0.01216
29173,0.09552
29175,7e-05
29177,0.24339
29178,0.011
29179,0.96117
29180,0.89511
29181,0.96118
29183,0.49391
29185,0.99299
29187,0.01331
29188,0.98397
29190,0.94096
29192,0.00917
29193,0.99135
29195,0.73145
29196,0.02925
29197,0.33196
29199,4e-05
29200,0.03216
29201,0.9631
29203,0.65462
29204,0.40318
29207,0.82768
29212,0.88208
29213,0.89921
29214,0.79023
29216,0.03304
29217,0.97024
29220,0.00027
29221,0.59687
29222,0.99328
29223,0.7383
29225,0.00313
29226,0.99727
29227,0.94176
29228,0.98909
29230,0.37802
29232,0.73883
29235,0.99424
29239,0.93228
29240,0.01687
29241,0.84947
29245,0.84327
29246,0.98205
29250,0.47272
29253,0.90071
29254,0.96308
29255,0.00178
29257,0.9409
29258,0.99882
29259,0.53491
29260,0.8604
29261,0.12911
29262,0.06413
29264,0.50926
29265,0.00308
29266,0.99964
29267,0.0013
29271,0.16707
29272,0.01965
29274,0.54912
29277,0.00413
29280,0.06654
29281,0.99511
29282,0.99651
29283,0.99512
29288,0.10302
29291,0.01037
29293,0.6063
29295,0.99193
29296,0.99324
29299,0.00101
29304,0.04749
29307,0.48568
29309,0.89633
29310,0.69156
29314,0.93728
29316,0.00873
29319,0.99969
29320,0.86106
29321,0.84728
29322,0.96377
29323,0.00677
29329,0.0134
29332,0.812
29334,0.37296
29335,0.99355
29338,0.00216
29341,0.00563
29342,0.11015
29343,0.38701
29345,0.98645
29347,0.9996
29349,0.99522
29350,0.23624
29353,0.17608
29355,0.00048
29357,0.70096
29359,0.10945
29363,0.97898
29364,0.01221
29365,0.64289
29367,0.94548
29368,0.99503
29369,0.63231
29370,0.89473
29371,0.269
29373,0.99838
29374,0.10126
29376,0.97894
29377,0.00201
29378,0.72458
29379,0.79154
29380,0.00679
29382,0.00142
29383,0.89505
29386,0.91671
29388,0.65538
29389,0.41784
29391,0.99381
29393,0.14985
29394,0.616
29395,0.67283
29396,0.00029
29397,0.29557
29398,0.88158
29399,0.95268
29404,0.98864
29408,0.00389
29410,0.99503
