new_id,prob1
24308,0.94592
24309,0.63562
24311,0.86874
24312,0.01262
24313,0.96834
24314,0.8551
24315,0.76775
24316,0.97594
24319,0.11445
24320,0.04722
24324,0.83586
24327,0.08044
24330,0.91769
24337,0.00032
24340,0.49927
24344,0.00069
24346,0.94009
24347,0.97412
24348,0.99993
24349,0.14896
24352,0.71132
24353,0.77538
24354,0.98789
24358,0.01021
24359,0.33265
24361,0.00104
24362,0.82105
24363,0.88766
24365,0.9792
24370,0.00282
24376,0.99549
24380,0.027
24381,0.12808
24383,0.5673
24387,0.03121
24389,0.94399
24390,0.98376
24393,0.17516
24395,0.93387
24408,0.06432
24409,0.02627
24412,0.85805
24414,0.16244
24417,0.2169
24419,0.00138
24420,0.0114
24421,0.96377
24422,0.99753
24425,0.05118
24426,0.3683
24429,0.16773
24432,0.3261
24434,0.99971
24439,0.76437
24441,0.12921
24442,0.09131
24443,0.70693
24444,0.98809
24445,0.29002
24446,0.29011
24447,0.99962
24448,0.00194
24450,0.02056
24453,0.02325
24456,0.1442
24462,0.00054
24464,0.98372
24465,0.80562
24470,0.00482
24471,0.00021
24475,0.99251
24477,0.7613
24479,0.32503
24481,0.01045
24482,0.16161
24484,0.00653
24485,0.76612
24487,0.99794
24488,0.84502
24489,0.99271
24490,0.35291
24494,0.99151
24497,0.6404
24498,0.00096
24500,0.00157
24502,0.4122
24504,0.53028
24506,0.0664
24507,0.45921
24509,0.99958
24510,0.89321
24511,0.00065
24512,0.99463
24514,0.23583
24517,0.19242
24518,0.99507
24519,0.00031
24520,0.94104
24524,0.15538
24528,0.02885
24529,0.43145
24530,0.98494
24531,0.99731
24532,0.62877
24534,0.81626
24535,0.95225
24538,0.99943
24539,0.87505
24543,0.99763
24547,0.9718
24550,0.82351
24552,0.66266
24553,0.53227
24555,0.00544
24556,0.00198
24558,0.00023
24560,0.99227
24561,0.00818
24563,0.04093
24564,0.73068
24566,0.02881
24567,0.86766
24571,0.8451
24572,0.99037
24576,0.95018
24578,0.03999
24581,0.50942
24583,0.02864
24589,0.00623
24591,0.02925
24594,0.70184
24595,0.95841
24596,0.00323
24597,0.00299
24600,0.99665
24604,0.00012
24607,0.22436
24608,0.09578
24611,0.92695
24612,0.08007
24613,0.04467
24614,0.07725
24615,0.04521
24622,0.00223
24624,0.25474
24629,0.30054
24633,0.11378
24636,0.00386
24638,0.29635
24643,0.72541
24645,0.04662
24646,0.00693
24648,0.50299
24650,0.00894
24652,0.86949
24653,0.00597
24654,0.9631
24659,0.1697
24660,0.97979
24662,0.75214
24663,0.98323
24664,0.95291
24667,0.56106
24671,0.98412
24672,0.08913
24673,0.94994
24674,0.0016
24679,0.15979
24683,0.98596
24684,0.95354
24687,0.94647
24689,0.07276
24691,0.99776
24693,0.00162
24696,0.65493
24698,0.988
24700,0.15507
24701,0.86599
24702,0.11425
24704,0.02733
24707,0.99404
24709,0.05321
24711,0.03757
24712,0.00257
24714,0.8925
24718,0.25237
24719,0.02045
24723,0.92372
24724,0.96455
24729,0.97829
24731,3e-05
24732,0.99105
24733,0.99932
24734,0.30971
24735,0.85436
24736,0.00112
24737,0.03115
24738,0.00777
24739,0.05209
24740,0.50128
24741,0.85855
24742,0.33077
24743,0.99938
24744,0.99862
24745,0.08083
24747,0.25507
24749,0.9455
24750,0.90261
24751,0.36271
24752,0.0063
24753,0.78475
24756,0.01448
24757,0.83382
24758,0.0472
24761,0.05133
24764,0.1093
24765,2e-05
24766,0.94588
24771,0.00575
24774,0.45438
24776,0.92399
24778,0.29198
24780,0.82782
24783,0.4441
24785,0.52635
24786,0.20598
24788,0.00172
24791,0.68605
24793,0.01791
24794,0.88232
24797,0.99335
24798,0.9908
24802,0.99621
24805,0.00292
24806,0.68757
24807,0.98712
24808,0.00776
24812,0.01755
24814,0.95832
24815,0.89885
24818,0.03812
24819,0.9983
24821,0.99381
24822,0.99954
24823,0.12986
24824,0.99611
24825,0.41436
24826,0.768
24828,0.31775
24829,0.00168
24831,0.24706
24833,0.01689
24834,0.67076
24835,0.98485
24840,0.72474
24843,0.02553
24845,0.05363
24849,0.07581
24850,0.99064
24853,0.97885
24856,0.89923
24857,0.71473
24860,0.99835
24863,0.00197
24866,0.00147
24867,0.99801
24868,0.33049
24869,0.00354
24870,0.13371
24873,0.88526
24874,0.91588
24876,0.81131
24877,0.18545
24879,0.95389
24880,0.46027
24881,0.02011
24883,0.12937
24884,0.18265
24885,0.86753
24887,0.1798
24888,0.21948
24890,0.97212
24891,0.86991
24893,0.93083
24895,0.00555
24898,0.00342
24899,0.12513
24901,0.94143
24903,0.40526
24907,0.91245
24909,0.00129
24910,0.72302
24911,0.63651
24912,0.11281
24913,0.00017
24914,0.86865
24915,0.93456
24916,0.00656
24921,0.89711
24923,0.04208
24930,0.199
24932,0.0677
24934,0.9797
24936,0.00073
24940,0.00917
24941,0.0001
24942,0.62926
24943,0.5771
24946,5e-05
24947,0.00036
24953,0.10422
24955,0.00031
24956,0.02209
24959,0.00072
24960,0.98996
24962,0.06791
24964,0.02144
24965,0.99982
24966,0.02811
24967,0.89852
24968,0.00361
24970,0.86601
24972,0.13572
24973,0.93429
24974,0.19172
24975,0.99545
24976,0.77686
24980,0.98761
24981,0.97715
24982,0.01903
24983,0.51702
24984,0.3076
24989,0.90671
24990,0.24592
24995,0.95584
24998,0.11721
25000,0.11605
25001,0.00032
25002,0.00045
25003,0.99338
25004,0.15705
25007,0.98735
25008,0.01826
25009,0.00185
25010,0.94358
25011,0.85709
25016,0.98152
25017,0.00615
25018,2e-05
25019,0.99937
25020,0.59909
25029,0.89727
25031,0.36828
25033,0.02402
25035,4e-05
25041,0.0348
25042,0.01005
25044,0.88781
25045,1e-05
25046,0.97697
25050,0.89458
25051,0.00749
25052,0.9307
25055,0.35496
25057,0.77579
25059,0.40529
25062,0.99873
25066,0.82496
25067,0.43148
25071,0.10191
25076,0.00026
25078,0.00447
25084,0.16111
25085,0.97082
25086,0.38611
25087,0.9913
25091,0.1596
25092,0.97738
25093,0.97658
25095,0.91416
25097,0.99611
25107,0.70202
25108,0.17861
25110,0.96832
25112,0.97199
25117,0.94668
25118,0.02233
25119,0.8253
25120,0.96975
25121,0.72041
25123,0.93048
25124,0.02751
25127,0.9149
25128,0.98532
25129,0.78415
25131,0.85746
25134,0.91067
25136,0.31873
25137,0.03286
25139,0.15113
25143,0.55048
25144,0.42696
25146,0.99979
25147,0.91455
25149,0.16922
25150,0.89565
25153,0.00411
25154,0.20584
25155,0.9986
25157,0.00352
25158,0.98001
25160,0.98646
25163,0.14366
25165,0.98512
25168,0.10198
25169,0.00022
25175,0.0539
25176,0.99861
25178,0.3061
25185,0.09585
25187,0.0
25189,0.98346
25192,0.81588
25194,0.97387
25195,0.55111
25196,0.01037
25198,0.99109
25200,0.7893
25204,0.94519
25205,0.89506
25208,0.99277
25211,0.36351
25212,0.43062
25213,0.52576
25216,0.95997
25226,0.61115
25228,0.97265
25231,0.31917
25232,0.95237
25233,0.00878
25234,0.14545
25238,0.93373
25239,0.02771
25241,0.024
25243,0.9669
25244,0.00281
25245,0.00019
25246,0.89588
25247,0.97914
25248,0.02441
25256,0.4409
25259,0.99659
25261,0.94261
25264,0.94819
25265,0.25103
25267,0.97652
25268,0.98883
25269,0.11084
25271,0.17214
25272,0.96591
25275,0.03376
25276,0.79781
25277,0.11154
25278,0.99975
25279,0.85425
25280,0.06349
25282,0.99904
25283,0.08598
25285,0.00861
25290,0.5742
25292,0.21727
25293,0.96187
25294,0.88014
25295,0.00285
25299,0.53742
25301,0.93504
25303,0.66346
25304,0.0187
25305,0.10689
25306,0.61934
25308,0.88293
25309,0.83391
25312,0.79836
25313,0.50736
25314,0.00085
25316,0.03878
25317,0.90991
25318,0.9693
25319,0.01902
25324,0.99868
25328,0.99782
25330,0.00428
25335,0.00153
25338,0.49632
25340,0.97696
25344,0.63779
25347,0.00011
25348,0.99555
25349,0.96711
25356,0.03426
25358,0.94339
25360,0.02644
25361,0.99326
25362,0.89463
25364,0.59276
25367,0.95452
25368,0.99534
25369,0.14754
25370,0.71308
25371,0.99941
25373,0.08138
25375,0.99963
25376,0.99155
25378,0.98085
25379,0.96922
25380,0.851
25382,0.00706
25383,0.83232
25384,0.00992
25387,0.86012
25388,0.99868
25389,0.94361
25393,0.00838
25394,0.01872
25395,0.94017
25398,0.83457
25399,0.04145
25402,0.47198
25403,0.01622
25405,0.95737
25406,0.05638
25414,0.99198
25415,0.18474
25419,0.94395
25420,0.35224
25421,0.00502
25424,0.90096
25426,0.01287
25428,0.01627
25430,0.68112
25431,0.99902
25432,0.99538
25433,0.84153
25434,0.20315
25437,0.00014
25441,0.00472
25442,6e-05
25443,0.09832
25444,0.62631
25445,0.9814
25446,0.93344
25447,0.9694
25448,0.88396
25449,4e-05
25454,0.91696
25456,0.95922
25457,0.00069
25458,0.11326
25459,0.91903
25460,0.99084
25462,0.66768
25463,0.70796
25465,0.81783
25466,0.02412
25469,0.95214
25472,0.12337
25473,0.85352
25474,0.15072
25475,0.92337
25477,0.85219
25479,0.19591
25480,0.91429
25482,0.77769
25485,0.99922
25486,0.60664
25491,0.1736
25493,0.02665
25494,0.00249
25496,0.92818
25499,0.00368
25500,0.98115
25502,0.94547
25506,0.31807
25507,0.99965
25508,0.19491
25509,0.66551
25510,0.00039
25511,0.01023
25512,0.05032
25513,0.99716
25515,0.01793
25516,0.50563
25517,0.1566
25520,0.01357
25524,0.09407
25536,0.00189
25538,0.02351
25540,0.78931
25541,0.00511
25542,0.30211
25545,0.96028
25546,0.74422
25549,0.88216
25550,0.43068
25551,0.92951
25552,0.90421
25553,0.10998
25554,0.92804
25556,0.96788
25557,0.99889
25558,0.05197
25559,0.01136
25560,0.04111
25563,0.9041
25565,0.91548
25566,0.01824
25567,0.99993
25571,0.55714
25574,0.91893
25576,0.95623
25577,0.96017
25578,0.99365
25581,0.76311
25583,0.95209
25585,0.54634
25586,0.00073
25587,0.23959
25588,0.05433
25589,0.16786
25591,0.5835
25592,0.43803
25593,0.02645
25595,0.23559
25596,0.3379
25597,0.99711
25599,0.94708
25600,0.18771
25601,0.14688
25603,0.74225
25604,0.77959
25606,0.0594
25607,0.09722
25608,0.20894
25611,0.00496
25615,0.99059
25617,0.99673
25619,2e-05
25621,0.88812
25624,0.97563
25625,0.27226
25626,0.01354
25627,0.60882
25631,0.94055
25632,0.96531
25633,0.99027
25637,0.88459
25641,0.99635
25642,0.3968
25644,0.75775
25646,0.922
25647,0.81992
25650,0.05061
25652,0.99418
25655,0.04452
25656,0.98102
25659,0.05037
25662,0.40829
25665,0.05005
25667,0.99095
25669,0.9628
25670,0.00137
25672,0.56574
25676,0.1838
25677,0.07635
25681,0.99358
25683,0.90544
25690,0.90648
25691,0.00011
25694,0.21489
25695,0.03018
25697,0.83406
25701,0.8091
25702,0.05097
25707,0.51365
25709,0.22344
25710,0.95695
25711,0.01383
25712,0.08567
25713,0.00572
25714,0.01994
25717,0.96192
25718,0.1312
25719,0.04165
25720,0.94117
25721,0.46736
25722,0.96336
25724,0.00143
25725,0.99053
25733,0.008
25734,0.72467
25735,0.05712
25740,0.18663
25743,0.00206
25745,0.93902
25746,0.90953
25748,0.11101
25752,0.11043
25753,0.86025
25754,0.01126
25757,0.06076
25762,0.09088
25763,0.00479
25765,0.99128
25766,0.07187
25767,0.89947
25768,0.00418
25769,0.98614
25770,0.34416
25772,0.84393
25774,0.93295
25775,0.00097
25776,0.10328
25777,0.64268
25778,0.87078
25781,0.94518
25783,0.6686
25784,0.11536
25787,0.99015
25788,0.99959
25789,0.80905
25790,0.8403
25792,0.05105
25795,0.82097
25797,0.50113
25799,0.0032
25800,0.83492
25801,0.85523
25804,0.01561
25805,0.86144
25807,0.39678
25808,0.83137
25809,0.92334
25814,0.05746
25815,0.64368
25816,0.98755
25817,0.24881
25822,0.00071
25823,0.96051
25824,0.00095
25825,0.13752
25827,0.00043
25833,0.98945
25840,0.52051
25841,0.7785
25844,0.9845
25847,0.06408
25850,0.04679
25851,0.7507
25853,0.97966
25857,0.93696
25861,0.90109
25862,0.99973
25863,0.02972
25865,0.995
25869,0.02199
25870,0.99216
25871,0.32987
25872,0.97806
25873,0.00085
25874,0.00299
25875,0.89787
25876,0.81362
25877,0.99997
25878,0.36611
25880,0.0201
25882,0.85505
25883,0.09567
25885,0.06357
25886,0.02903
25888,0.14029
25892,0.00943
25893,0.83057
25898,0.39087
25899,0.0062
25900,0.19547
25902,0.37861
25903,0.99988
25904,0.03633
25906,0.08132
25907,0.88165
25909,0.94201
25914,0.03291
25915,0.85384
25916,1.0
25918,6e-05
25919,0.05497
25923,0.00048
25924,0.00121
25925,0.01413
25928,0.46195
25929,0.96383
25931,0.17208
25932,0.99953
25933,0.92834
25934,0.99966
25936,0.03922
25938,0.00359
25940,0.98114
25942,0.02382
25943,0.97752
25945,0.00155
25947,0.90329
25949,0.94986
25950,0.74665
25952,7e-05
25957,0.0035
25959,0.01163
25960,0.00748
25966,0.9994
25969,0.98874
25970,0.94835
25973,0.95568
25976,0.07164
25977,0.99803
25978,0.02198
25981,0.06262
25982,0.27565
25986,0.9801
25988,0.98384
25991,0.99587
25994,0.87747
25995,0.04476
25999,0.37436
26001,0.1102
26002,0.99019
26003,0.73792
26007,0.89648
26011,0.44701
26014,0.75634
26015,0.65732
26016,0.80804
26019,0.15215
26021,0.82793
26024,0.50477
26025,0.6549
26028,0.19634
26029,0.18715
26032,0.00388
26033,0.00968
26035,0.04042
26036,0.95339
26041,0.44866
26043,0.86671
26044,0.00276
26045,0.01938
26046,0.44562
26047,0.87809
26050,0.04397
26052,0.99291
26053,1e-05
26054,0.96092
26055,0.77295
26056,0.83904
26057,0.07743
26058,0.00242
26059,0.99808
26060,0.75261
26065,0.99207
26066,0.99578
26068,0.01499
26069,0.23616
26070,0.17169
26079,0.16811
26082,0.00382
26085,0.47841
26087,0.0748
26088,0.96472
26091,0.00112
26092,0.87504
26095,0.99723
26096,0.00902
26098,0.99767
26099,0.08216
26100,0.86188
26104,0.00058
26105,0.67966
26111,0.86917
26112,0.75318
26113,0.95045
26115,0.10484
26118,0.95318
26119,0.57575
26121,0.01123
26125,0.91266
26127,0.12191
26128,0.98966
26129,0.00762
26133,0.90184
26135,0.1037
26137,0.93675
26138,0.14945
26140,0.97625
26141,0.97953
26142,0.25708
26143,0.00428
26150,0.08526
26153,0.53668
26154,4e-05
26155,0.05484
26156,0.95512
26158,0.00329
26159,0.01635
26160,0.003
26168,0.10887
26169,0.99904
26170,3e-05
26172,0.88642
26175,0.12079
26176,0.6929
26177,0.06612
26178,0.9556
26181,0.97988
26185,0.01166
26186,0.76316
26188,0.87244
26193,0.75578
26195,0.30222
26196,0.02897
26197,0.17518
26198,0.85822
26199,0.89886
26200,0.09577
26202,0.00773
26206,0.97629
26209,0.0002
26210,0.22646
26211,0.00249
26212,0.13737
26215,0.99472
26216,0.49033
26217,0.85864
26218,0.05451
26220,0.79798
26223,0.54964
26226,0.24436
26230,0.38189
26231,0.33575
26238,0.44932
26241,0.09743
26245,0.94832
26247,0.01625
26248,0.99781
26253,0.80621
26257,0.92628
26258,0.14849
26259,0.99732
26260,0.75831
26261,0.8316
26262,0.00191
26263,0.57956
26265,0.63381
26266,0.77276
26267,0.99831
26268,0.00051
26270,0.04164
26272,0.41503
26273,0.00966
26274,0.01347
26275,0.99879
26276,0.85746
26277,0.9922
26278,0.3579
26282,0.00265
26286,0.8703
26287,0.81851
26290,0.00568
26291,0.58507
26293,0.8615
26294,0.00741
26295,0.08517
26298,0.00124
26299,0.99414
26300,0.98645
26306,0.44422
26307,0.66895
26308,0.00579
26310,0.99708
26312,0.80726
26314,0.77643
26319,0.99016
26320,0.56061
26323,0.98277
26325,0.7028
26328,0.07212
26329,0.92861
26331,0.00076
26332,0.50239
26333,0.84439
26338,0.00049
26339,0.01576
26340,0.0002
26341,0.01184
26343,0.64101
26344,9e-05
26348,0.99299
26349,0.85671
26350,0.86036
26351,0.45233
26352,0.91851
26353,0.05143
26355,0.97707
26356,0.08726
26360,0.85804
26363,0.60287
26364,0.99893
26365,0.95859
26371,0.13114
26372,0.99824
26373,0.87196
26376,0.37482
26379,0.99395
26381,0.99613
26383,0.00046
26385,0.00284
26388,0.86431
26390,0.67545
26391,0.99716
26394,0.28977
26395,0.99399
26396,0.00614
26399,0.88203
26400,0.99668
26403,0.95533
26404,0.03617
26406,0.70687
26408,0.4061
26411,0.17275
26414,0.70042
26416,0.98095
26417,0.00872
26418,0.72711
26419,0.97893
26420,0.43777
26422,0.9736
26424,0.92903
26425,0.99659
26427,0.00472
26428,0.07504
26429,0.9956
26430,0.92668
26433,0.62808
26434,0.92488
26435,0.99966
26440,0.73607
26442,0.47188
26443,0.97216
26446,0.11207
26448,0.00142
26449,0.78148
26454,0.37421
26455,0.03921
26456,0.91516
26458,0.93714
26461,0.94292
26463,0.00401
26465,0.17356
26469,0.00688
26470,0.46735
26471,0.00712
26477,0.9975
26479,0.95011
26481,0.65764
26482,0.9419
26483,2e-05
26489,0.21846
26492,0.6991
26494,0.07067
26499,0.95274
26500,0.99661
26501,0.00263
26505,0.04603
26506,0.02168
26510,0.00423
26512,0.01361
26514,0.99697
26515,0.14075
26516,0.97895
26517,0.01694
26520,0.98943
26522,0.6029
26524,0.9904
26525,0.12949
26528,0.99986
26529,0.02855
26530,0.00791
26532,0.7574
26533,0.84832
26536,0.73988
26540,0.97698
26541,0.87855
26543,0.99646
26544,0.982
26549,0.00281
26550,0.88276
26551,0.84384
26553,0.01181
26555,0.00048
26556,0.15928
26557,0.84291
26558,0.73964
26559,0.98131
26560,0.0011
26561,0.91436
26564,0.88741
26567,0.11913
26568,0.97449
26569,0.98332
26570,0.08144
26572,0.89323
26575,0.85806
26576,0.07123
26577,0.92906
26578,0.99758
26583,0.98483
26587,0.40754
26588,0.08836
26590,0.98689
26592,0.27
26594,0.08654
26595,0.00088
26597,0.01702
26599,0.00081
26603,0.78313
26606,0.98842
26608,0.97428
26610,0.92293
26613,0.90621
26614,0.00927
26617,0.96064
26618,0.98571
26619,0.58889
26620,0.99426
26624,0.01799
26627,0.51075
26628,0.00377
26630,0.84222
26634,0.66835
26636,0.72193
26637,0.16605
26638,0.87527
26640,0.77085
26641,0.02485
26642,0.16954
26646,0.22956
26652,0.89488
26654,0.9891
26655,0.66047
26657,0.00419
26658,0.04836
26659,0.72608
26660,0.758
26665,0.02831
26670,0.974
26671,0.92692
26672,0.13738
26673,0.65798
26674,0.7833
26675,0.95546
26679,0.90854
26682,0.15211
26683,0.36491
26690,0.52582
26696,0.05496
26697,0.01998
26703,0.46503
26708,0.12294
26709,0.9626
26710,0.97895
26712,0.68168
26713,0.00144
26714,0.05225
26715,0.00412
26722,0.15036
26723,0.92715
26724,0.71104
26725,0.36146
26726,0.05708
26727,0.3887
26728,0.13462
26730,0.96762
26736,0.00651
26738,0.86815
26740,0.95972
26741,0.98413
26742,0.00488
26744,0.86051
26745,0.00667
26747,0.35262
26750,0.99058
26751,0.9597
26752,0.45718
26754,0.3341
26757,0.0127
26758,0.0361
26759,0.03034
26761,0.97471
26763,0.98531
26764,0.72972
26767,0.97269
26768,0.97853
26772,0.9391
26774,0.98487
26775,0.8736
26776,0.98089
26777,0.00699
26778,0.99142
26779,0.99787
26781,0.49792
26782,0.06463
26783,0.95574
26787,0.98364
26788,0.83938
26793,0.02827
26794,0.76886
26795,0.00611
26796,0.1176
26797,0.09195
26799,0.98251
26802,0.00839
26804,0.00267
26805,0.70007
26807,0.92618
26809,0.41307
26810,0.43113
26812,0.01471
26814,0.98656
26815,0.44817
26816,0.98105
26817,0.00153
26819,0.01971
26820,0.07139
26822,0.92671
26825,0.92714
26828,0.00031
26830,0.95133
26836,0.93606
26837,0.93277
26839,0.06957
26840,0.50202
26841,0.0205
26843,0.00143
26850,0.4902
26852,0.98149
26853,0.99138
26854,0.95334
26855,0.99921
26858,0.60181
26859,0.11442
26860,0.0
26867,0.92799
26868,0.00545
26875,0.99429
26878,0.9976
26881,0.64683
26883,0.06148
26886,0.96369
26887,0.00711
26890,0.2694
26892,0.79855
26894,0.05273
26895,0.17243
26897,0.07365
26898,0.16717
26901,0.91535
26904,0.83324
26906,0.91647
26907,0.89409
26911,0.88058
26920,0.86031
26922,0.00049
26923,0.67732
26925,0.65317
26927,0.97
26928,0.02206
26929,0.00104
26932,0.00454
26934,0.01758
26936,0.4724
26938,0.00092
26939,0.06043
26940,0.20949
26942,0.42281
26945,0.98398
26946,0.69127
26948,0.40357
26951,0.19282
26953,0.07007
26955,0.85986
26956,0.36345
26958,0.11049
26959,0.83602
26961,0.85556
26962,0.00052
26965,0.03933
26968,0.72302
26969,0.04848
26970,0.99902
26971,0.75827
26972,0.22033
26974,0.38429
26975,0.00819
26979,0.75808
26980,0.84708
26982,0.85303
26983,0.01754
26984,0.91378
26988,0.19001
26989,0.80743
26991,0.02247
26992,0.99914
26993,0.57762
26994,0.98993
26995,0.90333
26996,0.37421
26997,0.99817
27001,0.00055
27002,0.99069
27004,0.12643
27005,0.02049
27009,0.99919
27012,0.68102
27013,0.89798
27016,0.05695
27020,0.94138
27021,0.99606
27026,0.53503
27027,0.00074
27028,0.00795
27032,0.71483
27034,0.98125
27036,0.00793
27037,0.89671
27040,0.54917
27041,0.08964
27045,0.98927
27046,0.35882
27047,0.88448
27048,0.05535
27050,0.91813
27052,0.96431
27053,0.31958
27055,0.00312
27056,0.98775
27058,0.49464
27060,0.88403
27061,0.00484
27063,0.00887
27065,0.00354
27066,0.99985
27068,0.70756
27072,0.01101
27073,0.3491
27074,0.02626
27075,0.1339
27076,0.09589
27078,0.64955
27081,0.01863
27082,0.00882
27083,0.89942
27086,0.522
27087,0.95976
27090,0.28193
27096,0.7464
27097,0.11725
27099,0.95482
27100,0.00863
27102,0.05349
27107,0.83033
27108,0.92441
27110,0.99739
27112,0.97015
27113,0.01198
27115,0.27634
27116,0.00116
27117,0.18545
27119,0.2087
27120,0.03431
27121,0.00069
27122,0.39898
27123,0.98733
27125,0.97348
27126,0.99057
27127,0.95539
27128,0.0059
27129,0.77111
27130,0.92929
27131,0.00857
27132,0.69843
27134,0.27734
27135,0.2703
27141,0.86337
27142,0.93089
27143,0.01015
27144,0.98313
27145,0.16968
27151,0.33069
27153,0.9443
27155,0.99938
27156,0.99028
27157,0.95753
27158,0.72682
27163,0.62304
27164,0.41753
27167,0.09184
27168,0.81828
27169,0.99892
27170,0.00282
27177,0.0134
27179,0.94097
27180,0.00219
27181,0.15694
27182,0.98566
27184,0.06049
27187,0.99947
27188,0.90526
27189,0.0053
27190,0.97499
27191,0.82418
27192,0.21023
27194,0.00096
27195,9e-05
27196,0.16221
27197,0.98723
27199,0.01595
27200,0.17804
27201,0.009
27202,0.00063
27203,0.99799
27205,0.64467
27206,0.8494
27207,0.07679
27208,0.96631
27209,0.00085
27210,0.01064
27213,0.97281
27215,0.12658
27216,0.9751
27218,0.00491
27219,0.0034
27220,0.9704
27222,0.03625
27223,0.17452
27225,0.93296
27226,0.99744
27227,0.64516
27230,0.99634
27232,0.1679
27235,0.09352
27236,0.9946
27239,0.0007
27242,0.83712
27248,0.91378
27249,0.12077
27255,0.00479
27257,0.98387
27259,0.03074
27260,0.82479
27264,0.63911
27265,0.00025
27266,0.25171
27268,0.75447
27269,0.01929
27270,0.98425
27271,0.06962
27274,0.04443
27276,0.20903
27277,0.00586
27280,0.01677
27281,0.23882
27284,0.24608
27286,0.00872
27287,0.30836
27288,0.04853
27291,0.99413
27294,0.89583
27296,0.91675
27302,0.42395
27306,0.99939
27310,0.99588
27311,0.9956
27314,0.69944
27315,0.00478
27316,0.13846
27317,0.27099
27318,0.95925
27319,0.88456
27320,0.01039
27324,0.99966
27326,0.95837
27327,0.99708
27328,0.9523
27329,0.00495
27330,0.00841
27332,0.04621
27333,0.53517
27334,0.93389
27335,0.11572
27336,0.51152
27339,0.47327
27343,0.72374
27349,0.25728
27352,0.99829
27355,0.64331
27356,0.9942
27357,0.00285
27358,0.18827
27359,0.20917
27360,0.01291
27361,0.99363
27362,0.99916
27365,0.02198
27366,0.68023
27369,0.98106
27370,0.13591
27374,0.06505
27376,0.9869
27377,0.23415
27383,0.00287
27385,0.98396
27391,0.36202
27392,0.14227
27393,0.81734
27394,0.09801
27395,0.96146
27396,0.22004
27399,0.50992
27400,0.97909
27406,0.00026
27408,0.00941
27412,0.85077
27413,0.01523
27416,0.63509
27417,0.06552
27418,0.62492
27425,0.99875
27426,0.43445
27427,0.87961
27428,0.16185
27433,0.94637
27434,0.80713
27435,0.04757
27436,0.15822
27438,0.04708
27442,0.99424
27446,0.0025
27447,0.00593
27449,0.99953
27453,0.96846
27454,0.97625
27463,0.93252
27466,0.00024
27471,0.94981
27472,0.46995
27473,0.7807
27477,0.77445
27479,0.99593
27480,0.55
27482,0.75499
27483,0.28672
27487,0.5933
27488,0.9304
27489,0.85031
27491,0.99694
27494,0.4017
27496,0.57377
27497,0.81722
27499,0.91657
27504,0.78193
27506,0.0066
27507,0.20423
27508,0.5707
27509,0.97429
27511,0.68312
27514,0.00597
27515,0.93372
27517,0.91673
27518,0.18252
27519,0.62214
27520,0.99341
27521,0.07146
27522,0.03671
27523,0.96318
27525,0.0884
27528,0.89601
27529,0.05375
27530,0.02636
27531,0.05638
27532,0.94473
27533,0.88651
27535,0.95618
27539,0.96648
27540,0.11836
27542,0.98395
27543,0.9409
27547,0.9981
27549,0.00221
27550,0.09772
27551,0.07494
27555,0.01523
27556,0.96657
27559,0.00037
27561,0.99556
27562,0.0017
27563,0.26924
27564,0.9765
27565,0.61792
27571,0.03641
27575,0.95085
27576,0.93449
27577,0.03082
27579,0.80747
27581,0.00586
27584,0.87482
27585,0.99649
27586,0.70565
27588,0.01148
27589,0.99911
27591,0.28575
27594,0.02301
27595,0.43064
27596,0.67251
27598,0.31887
27599,0.92174
27603,0.98781
27605,0.94324
27607,0.97258
27609,0.52397
27612,0.63784
27613,0.00268
27617,0.9924
27618,0.71649
27619,0.78034
27620,0.00045
27622,0.74306
27623,0.09508
27624,0.88929
27627,0.99274
27628,0.95304
27633,0.00095
27634,0.979
27635,0.77893
27637,0.71162
27638,0.94478
27641,0.64129
27644,0.52686
27645,0.60245
27646,0.77961
27647,0.01415
27651,0.14781
27652,0.27051
27653,0.14604
27657,0.90982
27662,0.00024
27663,0.98605
27665,0.00929
27666,0.00613
27668,0.13692
27670,0.00958
27671,0.94673
27673,0.65262
27677,0.01679
27678,0.4288
27680,0.00072
27681,0.00337
27687,0.93648
27689,0.32951
27691,0.13853
27692,0.30442
27693,0.40358
27694,0.00541
27696,0.85949
27698,0.20013
27700,0.96509
27702,0.90594
27704,0.09452
27708,0.00024
27710,0.84172
27711,0.34303
27712,0.09421
27713,0.89498
27715,0.98593
27718,0.98456
27719,0.11229
27720,0.1399
27721,0.98798
27724,0.99264
27728,0.06252
27730,0.7878
27733,0.95338
27737,0.69666
27739,0.98986
27740,0.81957
27744,0.56272
27745,0.98912
27749,0.97712
27750,0.21928
27751,0.87787
27752,0.98978
27755,0.02094
27760,0.99935
27761,0.4568
27763,0.98595
27768,0.06332
27769,0.0061
27770,0.05397
27771,0.8812
27775,0.47976
27776,0.99071
27777,0.03999
27781,0.89517
27783,0.99987
27786,0.04788
27787,0.34588
27791,0.59138
27793,0.00751
27794,0.95773
27795,0.08556
27797,0.9912
27798,0.65461
27799,0.99528
27801,0.15864
27806,0.89456
27807,0.00919
27811,0.02746
27814,0.24813
27815,0.93525
27817,0.76978
27820,0.57434
27822,0.30946
27823,0.93602
27825,0.99006
27826,0.15765
27828,0.00961
27831,0.01689
27833,0.11413
27834,0.73042
27835,0.27276
27836,0.94431
27839,0.0048
27840,0.87712
27841,0.00063
